20231025	00:06:55	33a17e7e-7651-435c-8059-4a3cefe0b6fc	/	GET
20231025	00:06:56	b5bab018-652b-4efd-91af-39501712eb64	/css/style.css	GET
20231025	00:06:56	2cd06fd2-881f-4860-b468-321828f59130	/favicon.ico	GET
20231028	01:47:20	7ac806f1-9d7c-44b3-8aa9-50d4850280a4	GET	undefined	/employees
20231028	01:49:22	15045434-305b-4438-bcbd-b1176c1952b4	POST	undefined	/employees
20231028	01:54:39	ef6a7803-2b9f-40c9-8827-243ef4263f50	POST	undefined	/employees
20231028	01:56:53	99e890a7-f4e2-42ee-8d82-b667c1bf5c82	PUT	undefined	/employees
20231028	01:58:30	ddf6996c-bd08-4e92-ae09-3f66ac21fdfb	PUT	undefined	/employees
20231028	02:00:39	a303d5d4-f6b9-4c56-9fed-fd8ef3c72b74	DELETE	undefined	/employees
20231028	02:01:33	52185c3f-e233-4f43-b349-52e9a317c444	GET	undefined	/employees/1
20231031	12:05:12	1332d4a6-b206-4a52-be35-918345d90311	POST	undefined	/register
20231031	12:05:31	181baf97-103f-4f68-9448-7439daf145e5	POST	undefined	/register
20231031	12:14:43	26709d54-6060-49f8-8586-907f93b99012	POST	undefined	/register
20231101	16:46:00	809d1fe1-7334-4ada-a271-b78016a7d2f9	POST	undefined	/register
20231101	16:55:33	6977ab4a-5bd4-4823-829c-39d48cc63490	POST	undefined	/register
20231101	17:25:33	528a5960-dd3e-4b7e-9940-60e83d20c7c7	POST	undefined	/auth
20231101	17:27:03	0f7ac0f3-4474-4723-92fd-e6c156ed01fd	POST	undefined	/auth
20231101	17:27:23	d8072910-526e-406a-9ceb-6ece01bb2d7b	POST	undefined	/auth
20231101	17:27:25	e46012e9-f02c-4805-aa90-4e8947ecd07f	POST	undefined	/auth
20231101	17:28:47	509be52f-6096-43a3-938c-d15908ae19a3	POST	undefined	/auth
20231101	17:29:56	ca057f9d-ecbe-406f-8b81-ffe48edcccc3	POST	undefined	/auth
20231101	17:29:57	87283a3a-492a-4bab-ac40-0d693432b5f2	POST	undefined	/auth
20231101	17:32:43	e0cdfa88-3374-416a-b3eb-3ee077a29101	POST	undefined	/register
20231101	17:33:08	9048b0fa-df39-4718-8a71-0ff2da7c61e9	POST	undefined	/auth
20231101	17:33:09	e49b277b-b294-4b5e-b7dd-dde508e29c9d	POST	undefined	/auth
20231101	17:39:31	462115d7-ac25-48d5-ad07-fd8106d92907	POST	undefined	/register
20231101	17:39:34	409201a9-8dec-4591-8d23-92d76a08aa47	POST	undefined	/register
20231101	17:40:08	897eb937-d3de-46bc-aea1-8a5b3bc7044b	POST	undefined	/register
20231101	17:40:09	d0fd61db-e9a8-47d2-bf30-6955806ae7c1	POST	undefined	/register
20231101	17:47:19	6d9d8338-856f-4ecd-928b-48e696bd3e4c	POST	undefined	/auth
20231101	18:01:02	7227c8d3-2fa9-414d-99ce-eac2fa667a1e	POST	undefined	/auth
20231102	07:24:15	bae4b1b3-09f6-4e20-96d0-0ab664a7bab2	GET	undefined	/auth
20231102	07:24:37	f5695d24-87cb-414f-9c6b-d615bcba5f50	GET	undefined	/auth
20231102	07:24:38	7b65be46-27cd-4c23-8172-7be92dc5269e	GET	undefined	/auth
20231102	07:25:35	7fd3a831-8089-421b-8b37-982e670dcdb9	GET	undefined	/auth
20231102	07:27:42	65a4483d-5e2d-467f-9aa8-66c937974017	POST	undefined	/auth
20231102	07:33:13	b5e8d274-6069-40df-b3bc-56174f444e75	POST	undefined	/auth
20231102	07:34:40	9aeace70-4adc-4e00-a9a2-5973ec40b513	GET	undefined	/employees
20231102	07:34:49	1517c8bd-eae2-4c34-98eb-0275384b3254	POST	undefined	/auth
20231102	07:35:08	80f98956-dce2-4171-91cc-eb7cbf243022	GET	undefined	/employees
20231102	07:36:21	bb732204-5fc0-4e46-a4f0-e0c4a5d89146	POST	undefined	/auth
20231102	07:36:35	91ad1346-1312-4532-b800-f9184cb12a9c	GET	undefined	/employees
20231102	07:36:43	76a5564d-de5b-4318-afd6-e87b7b6895c6	GET	undefined	/employees
20231102	07:36:52	3a2fb54b-f5f1-430f-8453-2f0bebed790b	GET	undefined	/employees
20231102	07:38:03	79c9e485-0903-411d-b8f6-8f64c98e5ba5	POST	undefined	/auth
20231102	07:38:29	14f23546-a26e-4ab6-80e2-bec54fcc7cb5	GET	undefined	/employees
20231102	07:38:30	2dae3d52-70fb-4827-9aba-cab1cddf448a	GET	undefined	/employees
20231102	07:38:31	21de80b4-1719-4a18-b139-5208dd1bc2dd	GET	undefined	/employees
20231102	07:38:34	19f3f2cf-61cd-4238-968f-df286778bbbe	GET	undefined	/employees
20231102	07:38:35	f48c4d28-2c06-472a-a566-217fc2fb2e81	GET	undefined	/employees
20231102	07:39:54	08471736-0761-495e-9301-96773e7506b0	GET	undefined	/employees
20231102	07:43:27	8707896a-ba5f-4203-97d2-d7628bea3c9b	POST	undefined	/auth
20231102	07:43:47	05b660c4-3006-4dae-808b-3d3bc11d3f36	GET	undefined	/employees
20231102	07:44:23	550c060b-c3f8-45d4-adbb-70caf26a8e57	GET	undefined	/employees
20231102	08:30:29	c5b9e9c6-67ae-4b1e-94d1-78e8f24baf4e	POST	undefined	/auth
20231102	08:32:50	36b26aff-4ccf-43ff-aed0-1a0d657c0a30	GET	undefined	/employees
20231102	08:44:50	a81d1347-8a1a-4d57-92af-eed05ca48ad0	POST	undefined	/auth
20231102	08:45:13	67ed8e22-a396-4cf5-8948-41e1c343ca0e	GET	undefined	/employees
20231102	08:46:08	c3fc7c62-7fd1-48bc-8a15-c407593e28f5	GET	undefined	/employees
20231102	09:17:42	bea7db40-e5c4-4f90-ae6e-08b130dc1bef	GET	undefined	/auth
20231102	09:17:45	5dada51d-a2e3-446d-9769-e627fc8e0523	GET	undefined	/auth
20231102	09:18:15	dc09106a-fbde-4797-a1e0-404a360fbdbc	GET	undefined	/auth
20231102	09:18:48	56282123-20bb-4b79-834d-abc65b42dfea	GET	undefined	/auth
20231102	09:19:11	1a0f0f83-b948-431f-9a48-c08a6536e6e7	GET	undefined	/auth
20231102	09:19:29	c6ea66c3-876e-401d-93d1-ecd5641fab4e	GET	undefined	/employees
20231102	09:20:30	29a4e6cf-2bd6-402c-8b96-d820bc36bd66	POST	undefined	/auth
20231102	09:20:42	2fb11313-ec46-4742-8221-85b2215beef4	POST	undefined	/register
20231102	09:23:26	9db1ee49-f73d-4e13-b6ad-e5831f291555	GET	undefined	/refresh
20231102	09:23:27	e075a8e3-5d03-49ba-b134-fd3b25f3c675	GET	undefined	/refresh
20231102	09:23:33	dacd0699-4c0e-426a-805d-f2cc2b7f9b12	POST	undefined	/auth
20231102	09:23:38	441d5230-6be3-4ecb-9580-83d2cab54125	POST	undefined	/auth
